hts,short_desc,long_desc,naics
5514210020,WV FB SYN LT 85% MX CT GT 170G/M2 DYD PLY PW PL/BC,"DYED POPLIN OR BROADCLOTH, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLEL",313210
5514210030,W FB SYN LT 85% MX CT GT 170G/M2 DYE PLY PW SH N N,"DYED SHEETING, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH COTTO",313210
5514210050,W FB SYN LT 85% MX CT GT 170G/M2 DYE PLY SH NAP,"DYED SHEETING, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH COTTO",313210
5514210090,WV FB SY LT 85% MX CT GT 170G/M2 DYE PLN WEAV DUCK,"DYED PLAIN WEAVE DUCK, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WI",313210
5514220020,W F SY LT 85% M CT GT 170G/M2 DYE 3-4TD TL PSF N N,"DYED 3-4 THREAD TWILL FABRIC, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED WITH COTTON,",313210
5514220040,W F SY LT 85% M CT GT 170G/M2 DYE 3-4TD TL PSF NAP,"DYED 3-4 THREAD TWILL FABRIC, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED WITH COTTON,",313210
5514230020,WV FB SY LT 85% M CT GT 170G/M2 DYED OWFPSF ST/T W,"DYED SATIN WEAVE OR TWILL WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED WITH COTT",313210
5514230040,WV F SY LT 85% M CT GT 170G/M2 DYED OWFPSF OK E PW,"DYED DUCK, EXCEPT PLAIN WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR S",313210
5514230090,WV FB SYN LT 85% MX CT GT 170G/M2 DYED OWFPSF OTHR,"DYED OTHER FABRIC, NOT PLAIN WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED WITH C",313210
5514290010,WV FB SYN LT 85% MX CT GT 170G/M2 DYE OTH W F P/BC,"DYED POPLIN OR BROADCLOTH, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED MAINLY OR",313210
5514290020,WV FB SYN LT 85% MX CT GT 170G/M2 DYE OTH SHEET,"DYED SHEETING, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH",313210
5514290030,WV FB SYN LT 85% MX CT GT 170G/M2 DYE OTH W F DUCK,"DYED DUCK, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH COT",313210
5514290040,WV FB SYN LT 85% MX CT GT 170G/M2 DYE OT W F S/T W,"DYED SATIN WEAVE OR TWILL WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED WIT",313210
5514290090,WV FB SYN LT 85% MX CT GT 170G/M2 DYED OWF NESOI,"DYED OTHER FABRIC, NOT PLAIN WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED",313210
5514303100,WV FB SYN SF <85% MX CT >170G/M2 YDC PY SF PL/WV,WOV FABRICS OF SYN STAPLE FIBERS <85% BY WT OF SUCH FIBERS MIXED M/S COTTON WEIGHING >170G/M2 YARNS OF DIFF,313210
5514303210,WV FB SY LT 85% M C GT 170G/M2 YDC 3-4T PSF BLU DN,"YARNS OF DIFFERENT COLORS, 3-4 THREAD TWILL BLUE DENIM, LESS THAN 85 PERCENT OF POLYESTER STAPLE FIBERS, MI",313210
5514303215,"WOV FAB SYN,LT 85% MIX W COT,GT 170G/M2, DEN NT BL","YARNS DIFFERENT COLORS, 3-4 THREAD TWILL OTH WOV FAB OF POLY STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH COT",313210
5514303280,WV FB SY LT 85% M C GT 170G/M2 YDC 3-4T PY ST OTH,"YARNS DIFFERENT COLORS, 3-4 THREAD TWILL OTHER WOVEN FABRIC OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5514303310,WV FB SY LT 85% M C GT 170G/M2 YDC OWFPSF JACQ WV,"YARNS OF DIFFERENT COLORS JACQUARD WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED",313210
5514303390,WV FB SY LT 85% M C GT 170G/M2 YDC OWFPSF N JAC W,"YARNS DIFFERENT COLORS OTHER FABRIC, NOT PLAIN WEAVE, LESS THAN 85 PERCENT OF POLYESTER STAPLE FIBERS, MIXE",313210
5514303910,WV FB SY LT 85% M C GT 170G/M2 YDC OT WV FB BL DNM,"YARNS OF DIFFERENT COLORS BLUE DENIM, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXE",313210
5514303920,WV FB SY LT 85% M C GT 170G/M2 YDC OT WV FB JAC WV,"YARNS OF DIFFERENT COLORS JACQUARD WEAVE, OF OTHER SYNTHETIC STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH COT",313210
5514303990,WV FB SY LT 85% M C GT 170G/M2 YDC OT WV FB NESOI,"YARNS OF DIFFERENT COLORS OTHER FABRIC, NOT PLAIN WEAVE, LESS THAN 85 PERCENT OF OTHER SYNTH STAPLE FIBERS,",313210
5514410020,WV FB SYN LT 85% MX CT GT 170G/M2 PRNT PY PW PL/BC,"PRINTED POPLIN OR BROADCLOTH, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SO",313210
5514410030,WV FB SYN LT 85% MX CT GT 170G/M2 PRT PY PW N NP,"PRINTED SHEETING, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH CO",313210
5514410050,WV FB SYN LT 85% MX CT GT 170G/M2 PRT PY PW SH NAP,"PRINTED SHEETING, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH CO",313210
5514410090,WV FB SY LT 85% MX CT GT 170G/M2 PRNT OTH 1 PW DCK,"PRINTED PLAIN WEAVE DUCK, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY",313210
5514420020,WV FB SY LT 85% M COT GT 170G/M2 PRT 3-4TD TL PSF,"PRINTED 3-4 THREAD TWILL, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED WITH COTTON, WEI",313210
5514420040,WV FB SY LT 85% M C GT170G/M2 PRT 3-4TD TL PSF NAP,"PRINTED 3-4 THREAD TWILL, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY",313210
5514430020,WV FB SY LT 85% M CT GT 170G/M2 PRNT OWFPSF ST/T W,"PRINTED SATIN OR TWILL WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SO",313210
5514430040,WV F SY LT 85% M CT GT 170G/M2 PRNTD OWFPSF DK,"PRINTED DUCK, EXCEPT PLAIN WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED MAINLY O",313210
5514430090,WV FB SYN LT 85% MX CT GT 170G/M2 PRNT OWFPSF OTHR,"PRINTED OTHER FABRIC, NOT PLAIN WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF POLYESTER STAPLE FIBERS, MIXED WIT",313210
5514490010,WV FB SYN LT 85% MX CT GT 170G/M2 PRNT OT W F P/BC,"PRINTED POPLIN OR BROADCLOTH, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED WITH C",313210
5514490020,WV FB SYN LT 85% MX CT GT 170G/M2 PRNTD OT W F SHT,"PRINTED SHEETING, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED MAINLY OR SOLELY W",313210
5514490030,WV FB SYN LT 85% MX CT GT 170G/M2 PRNTD OT DUCK,"PRINTED DUCK, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED MAINLY OR SOLELY WITH",313210
5514490040,WV FB SYN LT 85% MX CT GT 170G/M2 PRNT S/T W,"PRINTED SATIN WEAVE OR TWILL WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIXED",313210
5514490090,WV FB SYN LT 85% MX CT LT 170G/M2 PRNTD OWF NESOI,"PRINTED OTHER FABRIC, NOT PLAIN WEAVE, LESS THAN 85 PERCENT BY WEIGHT OF OTHER SYNTHETIC STAPLE FIBERS, MIX",313210
5515110005,OTH WOV FB SYN PLY SF M VIS RAY SF YDC EX JC/BL DN,"FABRIC, YARNS DIFFERENT COLORS, NOT BLUE DENIM OR JACQUARD, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515110010,OTH WOV FAB SYN PLY S F M VIS RAY S F BLUE DENIM,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: BLUE DENIM, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515110015,OTH WOV FAB SYN PLY S F M VIS RAY S F POPL/BRDCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: POPLIN OR BROADCLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAI",313210
5515110020,OTH WOV FAB SYN PLY ST FB M VIS RAY ST FB SHEETING,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLEL",313210
5515110025,OTH WOV FAB SYN PLY ST FB M VIS RAY ST FB PRNTCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: PRINTCLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515110030,OTH WOV FAB SYN PLY ST FB M VIS RAY ST FB CHEESECL,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: CHEESECLOTH; LAWNS, VOILES, ETC, OF POLYESTER STAPLE FIBERS",313210
5515110035,OTH WOV FAB SYN PLY ST FB M VIS RAY ST FB DUCK,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: DUCK, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WI",313210
5515110040,OTH WOV FAB SYN PLY ST FB M VIS RAY ST F S/T WV,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SATIN OR TWILL WEAVE, OF POLYESTER STAPLE FIBERS, MIXED WIT",313210
5515110045,OTH WOV FAB SYN PLY ST FB M VIS RAY ST FB OXF CLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OXFORD CLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR S",313210
5515110090,OTH WOV FAB SYN PLY ST FB M VIS RAY ST FB OT-NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER FABRIC, NOT PLAIN WEAVE, OF POLYESTER STAPLE FIBERS,",313210
5515120010,OTH WOV FAB SYN PLY ST FB M MMF FIL POPL/BRDCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: POPLIN OR BROADCLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAI",313210
5515120022,OTH WOV FAB SYN PLY FB MMF FIL SHT WD GT 254 CM,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF POLYESTER STAPLE FIBERS, MIXED WITH MAN-MADE F",313210
5515120027,OTH WOV FAB SYN PLY ST FB MMF FIL SHT LT=254CM,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF POLYESTER STAPLE FIBERS, MIXED WITH MAN-MADE F",313210
5515120030,OTH WOV FAB SYN PLY ST FB M MMF FIL PRINTCLOTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: PRINTCLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515120040,OTH WOV FAB SYN PLY ST FB M MMF FIL SATIN/TWILL WV,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SATIN OR TWILL WEAVE, OF POLYESTER STAPLE FIBERS, MIXED MAI",313210
5515120090,OTH WOV FAB SYN POLY STP FB MIXED MMF FIL OT-NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER FABRIC, NOT PLAIN WEAVE, OF POLYESTER STAPLE FIBERS,",313210
5515130510,OT WOV FB SYN PLY ST FB WFAH GT=36% WL/FAH N COMB,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, NOT COMBED, OF POLYESTER STAPLE FIBERS, GREAT",313210
5515130520,OT WOV FB SYN PLY ST FB WFAH GT=36% WL/FAH COMBED,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, COMBED, OF POLYESTER STAPLE FIBERS, GREATER T",313210
5515131010,OTH WOV FAB POLY ST FB MX WL/FINE ANML HR NT COMBD,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, NOT COMBED, OF POLYESTER STAPLE FIBERS, MIXED",313210
5515131020,"OTH WOV FAB POLY ST FB MX WOOL/FINE ANML HR, COMBD","OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, COMBED, OF POLYESTER STAPLE FIBERS, MIXED WIT",313210
5515190005,OTH WOV FB SYN PLY S  FB  OTHER SF YDC EX JC/BL DN,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OF YARNS OF DIFFERENT COLORS, NOT BLUE DENIM OR JACQUARD WO",313210
5515190010,OTH WOV FAB SYN PLY ST  FIB OTHER S F BLUE DENIM,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: BLUE DENIM, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515190015,OTH WOV FAB SYN PLY ST FB OTHER ST FB POPL/BRDCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: POPLIN OR BROADCLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAI",313210
5515190020,OTH WOV FAB SYN PLY STP FIBER OTHER ST FB SHEETING,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLEL",313210
5515190025,OTH WOV FAB SYN PLY STP FIBER OTHER ST FB PRNTCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: PRINTCLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515190030,OTH WOV FAB SYN PLY STP FIBER OTHER ST FB CHESCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: CHEESECLOTH; LAWNS, VOILES, OR BATISTES, OF POLYESTER STAPL",313210
5515190035,OTH WOV FAB SYN PLY STP FIBER OTHER ST FB DUCK,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: DUCK, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR SOLELY WI",313210
5515190040,OTH WOV FAB SYN PLY STP FIBER OTHER ST F S/T WV,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SATIN WEAVE OR TWILL WEAVE, OF POLYESTER STAPLE FIBERS, MIX",313210
5515190045,OTH WOV FAB SYN PLY STP FIBER OTHER ST FB OT OX CL,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OXFORD CLOTH, OF POLYESTER STAPLE FIBERS, MIXED MAINLY OR S",313210
5515190090,OTH WOV FAB SYN PLY STP FIBER OTHER ST FB OT-NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER FABRIC, NOT PLAIN WEAVE, OF POLYESTER STAPLE FIBERS,",313210
5515210010,OTH WOV FAB SYN ACR/MAC SF MX M/S MNM FIL POP/BRDC,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: POPLIN OR BROADCLOTH, OF ACRYLIC STAPLE FIBERS, MIXED WITH",313210
5515210020,OTH WOV FAB SYN ACR/MAC SF MX M/S MNM FIL SHEETING,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF ACRYLIC STAPLE FIBERS, MIXED MAINLY OR SOLELY",313210
5515210030,OTH WOV FAB SYN ACR/MAC SF MX M/S MNM FIL PRINTCTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: PRINTCLOTH, OF ACRYLIC STAPLE FIBERS, MIXED MAINLY OR SOLEL",313210
5515210040,OTH WOV FAB SYN ACR/MAC SF MX M/S MNM FIL ST/TW W,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SATIN WEAVE OR TWILL WEAVE, OF ACRYLIC STAPLE FIBERS, MIXED",313210
5515210090,OTH WOV FAB SYN ACR/MAC SF MX M/S MNM FIL OT-NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER FABRIC, NOT PLAIN WEAVE, OF ACRYLIC STAPLE FIBERS, MI",313210
5515220510,SYN ACR/MAC SF MX M/S W/FAH GT=36%WFAH N COMB,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, NOT COMBED, OF ACRYLIC STAPLE FIBERS, GREATER",313210
5515220520,O W F SYN ACR/MAC MX M/S W/FAH GT=36%WFAH COMBED,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, COMBED, OF ACRYLIC STAPLE FIBERS, GREATER THA",313210
5515221000,OT WV FB SYN ACR/MAC SF MX M/S LT 36% WL/FN ANL HR,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, OF ACRYLIC STAPLE FIBERS, MIXED WITH WOOL, CO",313210
5515290005,OT WOV FAB SY AC/MA SF O YRN DIF CLR EX BL DN/JC W,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: FABRIC OF YARNS DIFFERENT COLORS, NOT BLUE DENIM OR JACQUAD",313210
5515290010,OTH WOV FAB SYN AC/MA ST FB OTHER BLUE DENIM,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: BLUE DENIM, OF ACRYLIC STAPLE FIBERS, MIXED MAINLY OR SOLEL",313210
5515290015,OTH WOVEN FABRIC SYN ACR/MAC ST FB OTH POPLIN/BRCL,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: POPLIN OR BROADCLOTH, OF ACRYLIC STAPLE FIBERS, MIXED MAINL",313210
5515290020,OTHER WOVEN FABRICS SYN ACR/MAC ST FB OTH SHEETING,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF ACRYLIC STAPLE FIBERS, MIXED MAINLY OR SOLELY",313210
5515290025,OTHER WOVEN FABRICS SYN ACR/MAC ST FB OTH PRNTCLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: PRINTCLOTH, OF ACRYLIC STAPLE FIBERS, MIXED MAINLY OR SOLEL",313210
5515290030,OTHER WOVEN FABRICS SYN ACR/MAC ST FB OTH OXF CLTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: CHEESECLOTH; LAWNS, VOILES, ETC, OF ACRYLIC STAPLE FIBERS,",313210
5515290035,OTHER WOVEN FABRICS SYNTHETIC ACR/MAC ST FB O DUCK,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: DUCK, OF ACRYLIC OR MODACRYLIC STAPLE FIBERS, MIXED MAINLY",313210
5515290040,OTH WOV FAB OF SYNTHETIC ACR/MAC ST FB OT ST/TW WV,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SATIN WEAVE OR TWILL WEAVE, OF ACRYLIC OR MODACRYLIC STAPLE",313210
5515290045,OTHER WOVEN FABRIC OF SYNTHETIC ACR/MAC ST F O P/W,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OXFORD CLOTH, OF ACRYLIC STAPLE FIBERS, MIXED MAINLY OR SOL",313210
5515290090,OTHER WOVEN FABRICS OF SYN ACR/MAC ST FB OTH-NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER FABRIC, NOT PLAIN WEAVE, OF ACRYLIC OR MODACRYLIC STA",313210
5515910010,OTH WOV FAB SYN ST FB OT WOV FAB M M/S MNM FL PP/B,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: POPLIN OR BROADCLOTH, OF OTHER SYNTHETIC STAPLE FIBERS, MIX",313210
5515910020,OTH WOV FB SYN ST FB OT WOV FAB M M/S MNM FL SHTNG,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SHEETING, OF OTHER SYNTHETIC STAPLE FIBERS, MIXED WITH MAN-",313210
5515910030,OTH WOV FB SYN ST FB OT WOV FAB M M/S MNM FL PRTCL,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: PRINTCLOTH, OF OTHER SYNTHETIC STAPLE FIBERS, MIXED WITH MA",313210
5515910040,OTH WOV FB SYN ST FB OT WOV FB M M/S MNM FL ST/T W,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: SATIN WEAVE OR TWILL WEAVE, OF OTHER SYNTHETIC STAPLE FIBER",313210
5515910090,OTH WOV FB SYN ST FB O WOV FB M M/S MNM FL O NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER FABRIC, NOT PLAIN WEAVE, OF OTHER SYNTHETIC STAPLE FI",313210
5515990510,O WV FB SYN SF O WV FB M W/FAH GT=36% WGT W/FAH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, NOT COMBED, OF OTHER SYNTHETIC STAPLE FIBERS,",313210
5515990520,O WV FB SYN SF O WV FB M W/FAH GT=36% WT W/FAH CMB,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, COMBED, OF OTHER SYNTHETIC STAPLE FIBERS, GRE",313210
5515991010,"OTH WOV FAB SYN ST FB MIXED WOOL/FN AN HAIR,NT CMB","OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, NOT COMBED, OF OTHER SYNTHETIC STAPLE FIBERS,",313210
5515991020,"OTH WOV FAB SYN ST FB MIXED WOOL/FN AN HAIR, COMBD","OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: WOVEN FABRIC, COMBED, OF OTHER SYNTHETIC STAPLE FIBERS, MIX",313210
5515999005,OTH WOV FAB OF SYN STP FIB OTH YR DF CL EX BD/JC W,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: YARNS OF DIFFERENT COLORS, NOT BLUE DENIM OR JACQUARD WOVEN",313210
5515999010,OTH WOVEN FAB OF SYNTHETIC STAPLE FIBERS O BLUE DN,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: BLUE DENIM, OF OTHER SYNTHETIC STAPLE",313210
5515999015,OTH WOV FAB OF SYN STPL FIB OTH POPLIN/BROADCLOTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: POPLIN OR BROADCLOTH, OF OTHER SYNTHET",313210
5515999020,OTH WOVEN FABRICS OF SYNTHETIC STAPLE FIB O SHEETG,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: SHEETING, OF OTHER SYNTHETIC STAPLE FI",313210
5515999025,OTH WOV FAB SYNTHETIC STAPLE FIB OTH PRINTCLOTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: PRINTCLOTH, OF OTHER SYNTHETIC STAPLE",313210
5515999030,OTH WOVEN FAB OF SYNTHETIC STAPLE FIB OT OXF CLOTH,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: CHEESECLOTH; LAWNS, VOILES, OR BATISTE",313210
5515999035,OTH WOVEN FABRIC OF SYNTHETIC STAPLE FIBER O DUCK,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: DUCK, OF OTHER SYNTHETIC STAPLE FIBERS",313210
5515999040,OTH WOV FABRIC OF SYNTHETIC STP FIB OT SAT/TWIL WV,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: SATIN WEAVE OR TWILL WEAVE, OF OTHER S",313210
5515999045,OTH WOV FAB OF SYNTHETIC STAPLE FIB OT PLAIN WEAVE,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: OXFORD CLOTH, OF OTHER SYNTHETIC STAPL",313210
5515999090,OTH WOVEN FAB OF SYNTHETIC STAPLE FIB OTH NESOI,"OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS: OTHER WOVEN FABRICS: OTHER FABRIC, NOT PLAIN WEAVE, OF OTHE",313210
5516110010,WOV FAB GT=85% BY WT ART ST FB UNB/BL POPLIN/BRDCL,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: UNBLEACHED OR BLEACHED PLAIN WEAVE FABRIC, GREATER THAN OR EQUAL",313210
5516110020,WOVN FAB GT=85% BY WEIGHT ART ST F UNB/BL SHEETING,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: UNBLEACHED OR BLEACHED SATIN WEAVE OR TWILL WEAVE FABRIC, GT OR",313210
5516110090,WOV FAB GT=85% BY WT ARTIF STP FIB UB/BL OTH-NESOI,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: UNBLEACHED OR BLEACHED OTHER FABRIC, NOT PLAIN WEAVE, GT OR = TO",313210
5516120010,WOV FAB GT=85% BY WT ART ST FB DYED POPLIN/BRDCL,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: DYED PLAIN WEAVE FABRIC, GREATER THAN OR EQUAL TO 85 PERCENT OF",313210
5516120020,WOVEN FAB GT=85% BY WGT ART ST FIB DYED SHEETING,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: DYED SATIN WEAVE OR TWILL WEAVE FABRIC, GREATER THAN OR EQUAL TO",313210
5516120090,WOV FAB GT=85% BY WT ARTIF STP FIBR DYED OTH-NESOI,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: DYED OTHER FABRIC, NOT PLAIN WEAVE, GREATER THAN OR EQUAL TO 85",313210
5516130000,"WOV FAB,ARTFCL STAPL FBR, YRN DIF COLR >=85% BY WT",WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS OF YARNS OF DIFFERENT COLORS: CONTAINING >=85% BY WEIGHT OF ARTIF,313210
5516140005,WOV FAB GT=85% BY WGT ART ST FB DIS PRNT PLN WV,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS: DISCHARGE PRINTED PLAIN WEAVE FABRIC, GREATER THAN OR EQUAL TO 8",313210
